,corp_code,corp_name,corp_name_eng,stock_name,corp_code,stock_code,ceo_nm,corp_cls,jurir_no,bizr_no,adres,hm_url,phn_no,fax_no,induty_code,est_dt
1735,00435297,맥쿼리한국인프라투융자회사,Macquarie Korea Infrastructure Fund,맥쿼리인프라,00435297,088980,맥쿼리자산운용(주),Y,1101112672586,1048177509,"서울특별시 종로구 우정국로 26 A동 18층(공평동, 센트로폴리스)",www.macquarie.com/kr/kr/mkif/index.html,02-3705-8565,02-3770-4444,64201,20021212
1736,00598587,(주)인터파크,Interpark Corporation,인터파크,00598587,108790,"강동화, 김양선(각자 대표이사)",E,1101113573668,2148798889,서울특별시 강남구 삼성로 512서울특별시 강남구 삼성로 512 삼성동빌딩,www.interpark.com,02-3484-3993,02-6004-6799,4791,20061201
1737,00796994,조선선재(주),"CHOSUN WELDING POHANG Co., Ltd",조선선재,00796994,120030,임규섭,Y,1717111186312,5068170186,경상북도 포항시 남구 괴동로 43 (장흥동),www.chosunwelding.com,054-289-8200,02-553-6117,2599,20100101
1738,01243772,신한제4호기업인수목적(주),"Shinhan 4th Special Purpose Acquisition CO.,LTD",신한제4호기업인수목적,01243772,277480,이원배,E,1101116471413,3748100972,서울특별시 영등포구 여의대로 70 신한금융투자타워,,02-3772-4075,02-780-4186,66199,20170726
1739,00191472,KPX케미칼(주),"KPX CHEMICAL CO., LTD.",KPX케미칼,00191472,025000,"양준영, 김문영, 최재호(각자대표이사)",Y,1101110166903,1108133923,서울특별시 마포구  마포대로 137  KPX빌딩,www.kpxchemical.com,02-2014-4000,"02)363-5600,362-0034",20119,19740701
1740,01325979,(주)세아제강,SeAH Steel Corporation,세아제강,01325979,306200,"이휘령, 김석일",Y,1101116860640,5688601173,서울특별시 마포구 양화로 45,www.seahsteel.co.kr,02-6970-1000,02-6970-1198,2413,20180903
1741,01138993,주식회사 원바이오젠,"Wonbiogen Co., Ltd.",원바이오젠,01138993,278380,김원일,E,1760110047149,5138141995,경상북도 구미시 1공단로5길 56(공단동),www.wonbiogen.co.kr,054-462-7965,054-471-7963,21300,20060901
1742,01119387,이에스산업(주),"ES INDUSTRY CO.,LTD",이에스산업,01119387,241510,쟝지엔핑,E,1648110062541,3128632622,충청남도 천안시 서북구 성거읍 모전1길 354-43이에스산업(주),www.es-is.co.kr,041-424-8200,0414151002,29194,20111101
1743,01107665,차이나크리스탈신소재홀딩스,"China Crystal New Material Holdings Co.,  Ltd.",크리스탈신소재,01107665,900250,다이중치우 (DAI ZHONG QIU),K,,BS-266537,"Artemis House, 75 Fort Street, George Town, P.O. Box 31493, Grand Cayman KY1-1206 Cayman Islands",www.crystalnewmaterial.com,86-510-68171266,,64992,20120223
1744,00351418,코리아오토글라스(주),KOREA AUTOGLASS CORPORATION,코리아오토글라스,00351418,152330,우종철,E,1647110007507,3078115780,세종특별자치시  전의면 산단길 134,kac.kccworld.co.kr,044-860-5000,02-3480-5437,2311,20000830
1745,00843830,(주)카이노스메드,"KAINOS MEDICINE, INC.",카이노스메드,00843830,220250,"이기섭, 유성은(각자 대표이사)",E,1101113698656,2208750731,경기도 성남시 분당구 대왕판교로712번길 16한국파스퇴르연구소 4층,www.kainosmedicine.com,02-567-7419,02-552-1470,70113,20070615
1746,00647935,하나유비에스암바토비니켈해외자원개발2호,HANA UBS AMBATOVY NICKEL OVERSEAS 2,하나유비에스암바토비니켈해외자원개발2호,00647935,099350,하나UBS자산운용(주),E,1101113757915,1078700961,"서울특별시 중구 을지로 66 11층(을지로2가, 하나금융그룹 명동사옥)",,02-3771-9834,02-3771-9900,64201,20070919
1747,00647883,하나유비에스암바토비니켈해외자원개발1호,HANA UBS AMBATOVY NICKEL OVERSEAS 1,하나유비에스암바토비니켈해외자원개발1호,00647883,099340,하나UBS자산운용(주),E,1101113758070,1078700957,"서울특별시 중구 을지로 66 11층(을지로2가, 하나금융그룹 명동사옥)",-,02-3771-9870,02-3771-9900,64201,20070919
1748,00159412,한국제지(주),"HANKUK PAPER MFG CO.,LTD",한국제지,00159412,002300,안재호,E,1101110002818,2148103513,서울특별시 강남구  테헤란로 504 해성빌딩 19층,www.hankukpaper.com,02-3475-7200,02-3473-2133,1712,19580225
1749,01277928,한국제7호기업인수목적 주식회사,"Korea No.7 Special Purpose Acquisition Co., LTD.",한국제7호기업인수목적,01277928,291210,유세현,E,1101116654473,4868100936,서울특별시 영등포구 의사당대로 88,,02-3276-6681,051-816-7016,66199,20180207
1750,01041828,주식회사 제이티씨,JTC Inc.,JTC,01041828,950170,구철모,K,,3200-01-006914,"6F Hakata Prestige Bldg., 2-17-1, Hakata-ekimae, Hakata-Ku,Fukuoka 8120011, Japan",www.groupjtc.com/korean/,02-785-9101,02-2039-9012,471,19940317
1751,01416235,미투젠유한회사,ME2ZEN Limited,미투젠,01416235,950190,린즈웨이/라우호밍,K,,48063,"Flat A,31/F, Montery Plaza, 15 Chong Yip Street, Kowloon, Hongkong",www.me2zen.com,02-6004-3329,,58212,20160906
1752,00100258,(주)에스마크,"SMARK CO.,LTD",에스마크,00100258,030270,신희주,E,1511110001366,3038103040,충청북도 충주시  가주농공2길 21,www.s-mark.co.kr,02  -757 -9171,02-757-9179,13101,19860528
1753,00255141,(주)글로앤웰,"Glonwell Co., Ltd.",글로앤웰,00255141,035480,신용섭,E,1101111535272,2208151330,서울특별시 구로구 디지털로29길 38,www.glonwell.com,02-6925-2168,02-2135-7886,46595,19980415
1754,01247918,한화에이스기업인수목적4호(주),"Hanwha Ace Special Purpose Acquisition 4th CO., Ltd.",한화에이스기업인수목적4호,01247918,279410,박재석,E,1101116504561,4558700763,서울특별시 영등포구 여의대로 56 한화투자증권 10층,hanwha-ace-spac4.co.kr,02-3772-7762,,661,20170901
1755,01257526,한국제6호기업인수목적 주식회사,"Korea No.6 Special Purpose Acquisition Co., LTD.",한국제6호기업인수목적,01257526,281410,김동학,E,1101116523818,5338600902,서울특별시 영등포구 의사당대로 88,,02-3276-5918,,66199,20170921
1756,00159698,한국지역난방공사,KOREA DISTRICT HEATING CORPORATION,지역난방공사,00159698,071320,황창화,Y,1112710005962,1298202760,경기도 성남시 분당구 분당로 368,www.kdhc.co.kr,031-780-4114,031)701-0236,35300,19851101
1757,01160512,헝셩그룹유한회사,HENG SHENG HOLDING GROUP COMPANY LIMITED,헝셩그룹,01160512,900270,후이만킷,K,0000000000000,530657,"ROOM 6, 3F., Lladro Centre, 72-80 Hoi Yuen Road, Kwun Tong, Kowloon, Hong Kong",www.hsfamilyent.com,86-595-85225128,8659585225118,64992,19951114
1758,00757816,(주)모다,Moda Inc.,모다,00757816,149940,"김선규, 고동균",E,1101110819932,2148135029,서울특별시 양천구 목동중앙북로 112 5층,www.modainc.co.kr,02-523-7677,02-523-7678,26429,19911202
1759,00599887,(주)신텍,"SEEN TEC Co., Ltd",신텍,00599887,099660,윤지환,E,1942110046004,6098146175,"경상남도 창원시 성산구 상남로 71 (상남동, 창원코아상가) 511호",www.hansolseentec.com,055-261-3111,055-261-4111,25130,20010216
1760,00601641,(주)리드,LEED Corporation,리드,00601641,197210,강기훈,E,1311110047463,1298133397,경기도 화성시 노작로 147 돌모루프라자 6층 B114호,www.leed1.com,031-8017-3201,031-701-8774,29272,20000323
1761,00261735,(주)위노바,"WINNOVA CO., Ltd.",위노바,00261735,039790,고연우,E,1341110046313,1348132798,경기도 평택시  청북면 청북산단로 178   (율북리 1026),www.winnova.co.kr,031-8094-4550,031-8094-4549,204,19950518
1762,00154392,(주)에스트라,AESTURA Corporation,에스트라,00154392,016570,임운섭,E,1101110339443,1068138502,서울특별시 용산구 한강대로 100 (한강로2가),www.aestura.com,02-749-3900,02-749-3039,10797,19821216
1763,00122339,(주)이매진아시아,"IMAGINE ASIA Co.,Ltd.",이매진아시아,00122339,036260,"김동구, 김종탁(각자 대표이사)",E,1311110004603,1298104567,서울특별시 강남구 도산대로30길 21 2층,www.wellmadestarment.com,02-3443-1960,02-3443-1961,591,19760702
1764,01510489,프레스티지바이오파마,Prestige BioPharma Limited,프레스티지바이오파마,01510489,950210,박소연,Y,,49190,"2 Science Park Drive, #04-13/14, Ascent, Singapore 118222",www.prestigebiopharma.com,070-4124-6152,0432331552,70113,20150713
1765,00628189,(주)웅진씽크빅,"WOONGJIN THINKBIG CO., LTD.",웅진씽크빅,00628189,095720,이재진,Y,2849110065613,1418109131,경기도 파주시  회동길 20,www.wjthinkbig.com,031-956-7000,031-949-0463,85120,20070509
1766,01511558,주식회사 네오이뮨텍,"NeoImmuneTech, Inc.",네오이뮨텍,01511558,950220,양세환,K,,47452,"2400 Research Boulevard, Suite 250, Rockville, MD 20850",neoimmunetech.co.kr,+1-240-801-9068,0317398303,70130,20140129
1767,00159290,주식회사 한국아트라스비엑스,"HANKOOK ATLASBX CO.,LTD.",한국아트라스비엑스,00159290,023890,최석모,E,1601110003486,3068102598,대전광역시 대덕구  대전로1331번길 185 아트라스비엑스,www.atlasbx.co.kr,042-620-4262,0426239380,28202,19440218
1768,00116356,(주)동성화학,"DONGSUNG CHEMICAL CO.,LTD",동성화학,00116356,005190,이경석,E,1801110007690,6038107586,부산광역시 사하구  신산로 99,www.dschem.co.kr,051-200-4500,051-202-9515,201,19670916
1769,00764807,(주)골프존데카,GolfzonDeca Inc.,골프존데카,00764807,183410,정주명,N,1101112911992,2148745311,"경기도 성남시 분당구 판교로 253C동 303호 (삼평동, 판교이노밸리)",www.golfbuddy.kr,1644-8481,031-629-7393,27211,20031210
1770,01337114,주식회사 구스앤홈,"GOOSE &amp; HOME Co., Ltd",구스앤홈,01337114,329050,이재일,E,1101114871706,2158768791,"서울특별시 송파구 송파대로 55, 에이동 607호(장지동, 서울복합물류)",gooseandhome.com,02-2157-0123,02-2157-0199,13221,20120518
1771,00646732,(주)진양홀딩스,CHINYANG HOLDINGS CORPORATION,진양홀딩스,00646732,100250,"양준영,임규호(각자대표)",Y,1801110618091,6058186253,부산광역시 부산진구 시민공원로 20번길 8(부암동) -,cyholdings.kr,051-809-8813,0553822592,222,20080107
1772,00115065,(주)동남합성,"DONGNAMCHEMICALCO.,LTE.",동남합성,00115065,023450,"김정돈, 박미령 (각자대표)",Y,1101110057012,1228117945,충청남도 공주시 탄천면 탄천산업단지길 80-61 -,www.dongnamchem.com,041-840-3100,041-858-7001,201,19651001
1773,00458234,아시아나아이디티(주),"Asiana IDT, Inc.",아시아나IDT,00458234,267850,서근식,Y,1101110801848,1048122547,"서울특별시 종로구 우정국로 26 에이동 21층, 22층(표시층 23층, 25층) (공평동, 센트로폴리스)",www.asianaidt.com,02-6303-3040,02-6303-3272,62021,19910902
1774,00164706,현대약품(주),"HYUNDAI PHARMACEUTICAL CO., LTD",현대약품,00164706,004310,이상준,Y,1243110000250,1308100988,충청남도 천안시 동남구  풍세면 잔다리길 55,www.hyundaipharm.co.kr,041-570-5114,02-6919-1739,21210,19650716
1775,00625942,아이원스(주),"IONES Co., Ltd.",아이원스,00625942,114810,박인래,K,1348110109828,1248633892,경기도 안성시 고삼면 안성대로 2061 (가유리 777-1),www.iones.co.kr,031-238-7785,031-239-2577,2927,20050701
1776,00124276,(주)부-스타,"BOOSTER CO., LTD.",부스타,00124276,008470,유승협,K,1243110002628,1308102064,충청북도 진천군  이월면 고등2길 18 (주)부스타보일러,www.booster.co.kr,043-536-9107,02-3661-0549,25130,19730126
1777,01009789,코스맥스(주),"COSMAX, INC.",코스맥스,01009789,192820,"이병만, 심상배",Y,1348110294273,1438119635,"경기도 화성시  향남읍 제약공단1길 27, 2길 46",www.cosmax.com,031-359-0300,031-789-3088,20423,19921112
1778,00656951,(주)현대이지웰,"HYUNDAI EZWEL CO., LTD.",현대이지웰,00656951,090850,장영순,K,1101112693235,1018190575,서울특별시 구로구 구로동 187-10 코오롱사이언스밸리 1차 1401호,www.hyundaiezwel.com,02-3282-7900,0505-344-7900,58222,20030114
1779,00102113,(주)경인양행,KYUNG-IN SYNTHETIC CORPORATION,경인양행,00102113,012610,"김흥준,조성용 (각자대표이사)",Y,1201110005703,1378100562,인천광역시 서구  건지로 199 (석남동) 223-52,www.kyungin.co.kr,032-571-7498,02-3660-7849,20132,19771014
1780,00133618,세기상사(주),"THE CENTURY CO.,LTD",세기상사,00133618,002420,조영준,Y,1101110015853,2018148800,서울특별시 중구 퇴계로 212,daehancinema.com,02-3393-3500,02-2273-3040,59141,19580821
1781,00168331,(주)국동,KUKDONG CORPORATION,국동,00168331,005320,오창규,Y,1101110084767,2188106865,"서울특별시 동대문구 천호대로 405 5,8층(장안동, 동보빌딩)",www.kd.co.kr,02-3407-7710,02-2243-7779,46413,19671208
1782,00153755,태양금속공업(주),"TAEYANG METAL INDUSTRIAL CO.,LTD",태양금속공업,00153755,004100,한우삼. 한하워드성(각자 대표이사),Y,1101110003212,1348100016,경기도 안산시 단원구  해봉로 212 (성곡동),www.taeyangmetal.com,031-490-5500,0314922112,303,19540301
1783,00612294,(주)피엔티,"PEOPLE &amp; TECHNOLOGY, INC.",피엔티,00612294,137400,김준섭,K,1752110017454,5138132083,경상북도 구미시 첨단기업로 33 (주)피엔티,www.epnt.co.kr,054-469-6900,054-469-6992,292,20031230
1784,00450339,(주)에스에프씨,"SFC Co.,Ltd.",에스에프씨,00450339,112240,정지수,E,1101110824204,3078105002,충청남도 홍성군  구항면 내포로 682 주식회사 에스에프씨,www.sfcltd.co.kr,041-640-0001,041)634-1177,2229,19911223
1785,00407285,(주)아이컴포넌트,"i-Components Co., Ltd",아이컴포넌트,00407285,059100,김양국,K,1301110060490,1248172828,경기도 평택시 팽성읍 추팔산단1길 23,www.i-components.co.kr,031-653-5990,031-653-5993,26211,20000512
1786,01115044,(주)안지오랩,"AngioLab, Inc.",안지오랩,01115044,251280,김민영,N,1601110082795,3148126271,대전광역시 유성구 테크노3로 65,www.angiolab.co.kr,042-867-5785,042-867-5787,70113,19990603
1787,00129509,(주)한익스프레스,"HAN EXPRESS CO.,LTD",한익스프레스,00129509,014130,"유인철, 이석환 (각자대표)",Y,1243110015051,1308116025,경기도 화성시 양감면 초록로 103 (주)한익스프레스,www.hanex.co.kr,02-3400-5474,02)3401-4131,49301,19790515
1788,00305570,(주)서울리거,"SEOULEAGUER CO., LTD.",서울리거,00305570,043710,이재규,K,1243110031007,1398112555,서울시 강남구 강남대로656 5층 서울리거,www.seouleaguer.net,02-2138-5281,02-3446-4870,467,19910302
1789,00287788,(주)정상제이엘에스,"JLS CO.,LTD.",정상제이엘에스,00287788,040420,박정흠,K,1243110039762,1308142974,서울특별시 강남구  영동대로 229,www.gojls.com,02-3413-9100,02-563-1757,8550,19930731
1790,00149594,한국캐피탈(주),"Han Kook Capital Co., Ltd.",한국캐피탈,00149594,023760,이상춘,K,1601110019277,3148115454,대전광역시 서구  둔산서로 81,www.hkcapital.co.kr,042 -480 -8032,02-3468-4401,64911,19891122
1791,00191287,대동금속(주),DaedongMetal,대동금속,00191287,020400,권태경,K,1741110002630,5148106365,대구광역시 달성군  논공읍 논공로 602,www.daedongmetals.co.kr,053 -610 -5030,053 -615 -0715,24312,19871229
1792,00185505,(주)제일바이오,"CHEIL BIO CO., LTD.",제일바이오,00185505,052670,심광경,K,1350110030490,1348101956,경기 안산시 목내동 456-2,www.cheilbio.com,031-494-8226,031-429-0570,21230,19890221
1793,00652423,(주)인바이오젠,"INBIOGEN CO.,Ltd",인바이오젠,00652423,101140,강지연,Y,1313110080427,1258173285,"서울특별시 강남구 선릉로 803 6층, 7층(신사동, 이니셜타워Ⅱ)",www.inbiogen.co.kr ,02-6978-7183,02-850-9590,464,20080305
1794,00144650,(주)유신,Yooshin Engineering Corporation,유신,00144650,054930,"한영수, 박석성(각자대표)",K,1101110061666,2208118141,서울특별시 강남구 역삼로4길 8,www.yooshin.co.kr,(02)6202-0114,02-6202-0909,72111,19660117
1795,00186799,(주)태웅,"TAEWOONG CO., LTD.",태웅,00186799,044490,장희상,K,1801110073922,6038116009,부산광역시 강서구  녹산산단27로 67,www.taewoong.com,051-329-5000,051-899-7901,25912,19870619
1796,00356802,큐렉소(주),"CUREXO, INC.",큐렉소,00356802,060280,이재준,K,1101110839071,1068138424,"서울특별시 서초구  강남대로 577 잠원동, 4층",www.curexo.com,031-478-0660,02-3446-4498,47812,19920229
1797,00210856,(주)코아스,"KOAS CO., LTD",코아스,00210856,071950,노재근,Y,1101110881642,1178109929,서울특별시 영등포구 선유로52길 17,www.ikoas.com,02-2692-2360,02-2692-4050,320,19920724
1798,00131850,SK증권(주),"SK SECURITIES CO.,LTD",SK증권,00131850,001510,김 신,Y,1101110037112,1168136307,서울특별시 영등포구 국제금융로8길 31 여의도동 SK증권빌딩,www.sks.co.kr,02-3773-8245,02-3773-8107,66121,19550730
1799,01108099,현대코퍼레이션홀딩스(주),"HYUNDAI CORPORATION HOLDINGS Co.,Ltd.",현대코퍼레이션홀딩스,01108099,227840,"정몽혁, 김원갑(각자대표이사)",Y,1101115851559,8138800272,서울특별시 종로구 율곡로2길 25,www.hyundaicorpholdings.com,02-390-1568,02-390-1599,463,20151002
